order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
2949,237,39,Cheese Burst Pizza,2025-10-10,16:30:00,Delivered,268.64
2950,310,199,Cheese Burst Pizza,2025-02-21,03:00:00,Delivered,554.59
2951,172,108,Chicken Biryani,2025-05-17,18:00:00,Cancelled,322.84
2952,233,12,Peri Peri Fries,2025-03-11,03:00:00,Delivered,619.65
2953,37,212,Cheese Burst Pizza,2025-05-20,00:00:00,Pending,566.31
2954,265,97,Chicken Biryani,2025-01-13,07:30:00,Delivered,736.49
2955,478,55,Peri Peri Fries,2025-06-16,22:30:00,Delivered,645.88
2956,13,134,Gulab Jamun,2025-08-07,06:00:00,Delivered,822.7
2957,496,40,Hakka Noodles,2025-06-03,00:00:00,Delivered,1084.11
2958,316,91,Chicken Biryani,2025-01-30,09:00:00,Delivered,1101.36
2959,106,13,Veg Biryani,2025-05-02,18:00:00,Delivered,629.84
2960,126,69,Veg Biryani,2025-11-11,00:00:00,Delivered,585.33
2961,336,152,Gulab Jamun,2025-09-01,16:30:00,Delivered,433.43
2962,494,202,Butter Chicken,2025-05-06,15:00:00,Delivered,456.99
2963,384,187,Paneer Butter Masala,2025-08-26,12:00:00,Delivered,596.65
2964,130,174,Cheese Burst Pizza,2025-11-09,13:30:00,Cancelled,295.12
2965,479,248,Butter Chicken,2025-09-15,09:00:00,Delivered,674.79
2966,316,96,Cheese Burst Pizza,2025-08-26,06:00:00,Delivered,80.0
2967,256,201,Margherita Pizza,2025-09-07,06:00:00,Delivered,558.91
2968,441,241,Margherita Pizza,2025-01-15,15:00:00,Pending,318.91
2969,115,227,Cheese Burst Pizza,2025-11-23,06:00:00,Delivered,429.74
2970,299,172,Cheese Burst Pizza,2025-02-28,00:00:00,Delivered,665.74
2971,403,204,Cheese Burst Pizza,2025-08-14,10:30:00,Delivered,251.1
2972,124,11,Hakka Noodles,2025-02-02,15:00:00,Delivered,349.95
2973,256,118,Chicken Biryani,2025-08-09,04:30:00,Delivered,224.3
2974,139,61,Chicken Biryani,2025-10-10,21:00:00,Delivered,847.88
2975,206,36,Butter Chicken,2025-11-02,12:00:00,Delivered,80.0
2976,47,200,Peri Peri Fries,2025-04-12,19:30:00,Delivered,405.3
2977,217,138,Veg Biryani,2025-10-17,06:00:00,Delivered,730.46
2978,319,206,Hakka Noodles,2025-03-24,06:00:00,Delivered,801.46
2979,391,222,Chicken Biryani,2025-06-28,13:30:00,Cancelled,810.1
2980,463,129,Margherita Pizza,2025-11-10,00:00:00,Pending,700.81
2981,350,63,Cheese Burst Pizza,2025-03-12,06:00:00,Delivered,303.47
2982,123,140,Gulab Jamun,2025-12-05,22:30:00,Delivered,564.61
2983,31,5,Butter Chicken,2025-06-11,16:30:00,Delivered,80.0
2984,472,78,Veg Biryani,2025-03-05,22:30:00,Delivered,333.57
2985,55,36,Butter Chicken,2025-03-28,03:00:00,Cancelled,246.86
2986,153,145,Cheese Burst Pizza,2025-07-30,21:00:00,Cancelled,378.42
2987,456,186,Chicken Biryani,2025-04-05,22:30:00,Delivered,489.41
2988,286,150,Chicken Shawarma,2025-01-15,03:00:00,Delivered,211.78
2989,36,159,Butter Chicken,2025-12-01,16:30:00,Delivered,860.64
2990,306,154,Margherita Pizza,2025-11-07,12:00:00,Delivered,203.95
2991,398,13,Gulab Jamun,2025-02-25,16:30:00,Delivered,597.12
2992,285,191,Margherita Pizza,2025-09-12,12:00:00,Delivered,93.92
2993,411,195,Peri Peri Fries,2025-11-17,18:00:00,Cancelled,558.1
2994,373,235,Cheese Burst Pizza,2025-05-22,01:30:00,Cancelled,198.48
2995,256,63,Chicken Biryani,2025-06-24,06:00:00,Delivered,835.26
2996,178,11,Peri Peri Fries,2025-01-25,18:00:00,Delivered,500.47
2997,36,69,Veg Biryani,2025-11-23,04:30:00,Delivered,390.51
2998,254,192,Gulab Jamun,2025-05-10,21:00:00,Delivered,643.94
2999,162,102,Butter Chicken,2025-10-24,12:00:00,Delivered,482.14
3000,21,196,Margherita Pizza,2025-10-04,12:00:00,Delivered,670.74
3001,294,32,Chicken Biryani,2025-07-22,07:30:00,Delivered,756.45
3002,75,202,Cheese Burst Pizza,2025-09-01,07:30:00,Delivered,470.36
3003,481,10,Chicken Biryani,2025-11-12,10:30:00,Cancelled,502.84
3004,207,108,Chicken Shawarma,2025-05-06,07:30:00,Delivered,214.99
3005,460,54,Peri Peri Fries,2025-05-07,00:00:00,Delivered,763.96
3006,472,183,Chicken Biryani,2025-07-18,04:30:00,Delivered,544.21
3007,178,82,Cheese Burst Pizza,2025-06-16,18:00:00,Delivered,676.19
3008,382,190,Gulab Jamun,2025-04-28,09:00:00,Delivered,423.34
3009,37,239,Butter Chicken,2025-03-16,18:00:00,Delivered,80.0
3010,459,183,Cheese Burst Pizza,2025-04-21,18:00:00,Delivered,321.11
3011,120,87,Chicken Shawarma,2025-01-11,01:30:00,Delivered,80.0
3012,403,82,Gulab Jamun,2025-09-06,12:00:00,Delivered,451.92
3013,118,35,Butter Chicken,2025-04-20,10:30:00,Cancelled,811.44
3014,1,67,Margherita Pizza,2025-02-18,10:30:00,Delivered,245.45
3015,209,65,Gulab Jamun,2025-11-18,16:30:00,Delivered,972.08
3016,424,17,Veg Biryani,2025-02-28,16:30:00,Delivered,268.66
3017,311,42,Veg Biryani,2025-07-21,06:00:00,Cancelled,80.0
3018,208,187,Chicken Biryani,2025-02-03,16:30:00,Delivered,221.79
3019,154,198,Butter Chicken,2025-11-04,07:30:00,Delivered,668.27
3020,250,121,Paneer Butter Masala,2025-04-02,07:30:00,Delivered,460.45
3021,171,121,Butter Chicken,2025-11-21,00:00:00,Delivered,695.0
3022,315,139,Chicken Shawarma,2025-01-23,04:30:00,Delivered,820.51
3023,307,78,Chicken Biryani,2025-08-14,06:00:00,Delivered,263.93
3024,107,241,Margherita Pizza,2025-07-27,16:30:00,Delivered,653.27
3025,143,28,Cheese Burst Pizza,2025-01-15,15:00:00,Delivered,158.6
3026,8,39,Hakka Noodles,2025-04-07,18:00:00,Delivered,274.17
3027,94,182,Chicken Biryani,2025-05-12,00:00:00,Delivered,634.46
3028,398,100,Hakka Noodles,2025-09-21,07:30:00,Pending,754.69
3029,97,11,Hakka Noodles,2025-05-12,07:30:00,Cancelled,405.47
3030,490,115,Paneer Butter Masala,2025-04-15,13:30:00,Delivered,615.52
3031,7,233,Gulab Jamun,2025-11-19,16:30:00,Delivered,420.78
3032,274,186,Margherita Pizza,2025-05-12,06:00:00,Cancelled,1209.8
3033,12,117,Peri Peri Fries,2025-08-17,13:30:00,Delivered,544.78
3034,2,168,Paneer Butter Masala,2025-10-18,19:30:00,Delivered,516.3
3035,434,244,Peri Peri Fries,2025-08-13,18:00:00,Cancelled,281.7
3036,349,132,Margherita Pizza,2025-08-23,06:00:00,Delivered,487.6
3037,405,64,Butter Chicken,2025-07-18,07:30:00,Delivered,600.01
3038,7,176,Butter Chicken,2025-04-24,10:30:00,Cancelled,458.88
3039,500,198,Hakka Noodles,2025-08-29,01:30:00,Delivered,366.54
3040,475,230,Margherita Pizza,2025-05-06,07:30:00,Delivered,675.82
3041,12,83,Butter Chicken,2025-10-08,19:30:00,Delivered,397.55
3042,340,159,Chicken Shawarma,2025-02-12,03:00:00,Delivered,750.28
3043,57,2,Chicken Shawarma,2025-01-25,03:00:00,Cancelled,362.28
3044,78,43,Butter Chicken,2025-05-15,21:00:00,Delivered,359.01
3045,74,217,Cheese Burst Pizza,2025-06-16,07:30:00,Delivered,719.27
3046,233,242,Hakka Noodles,2025-05-10,00:00:00,Cancelled,677.97
3047,279,41,Butter Chicken,2025-08-29,16:30:00,Delivered,879.32
3048,30,60,Chicken Shawarma,2025-07-23,07:30:00,Delivered,294.17
3049,367,112,Chicken Biryani,2025-11-08,04:30:00,Cancelled,544.12
3050,314,203,Butter Chicken,2025-10-17,18:00:00,Delivered,745.0
3051,95,174,Paneer Butter Masala,2025-09-24,15:00:00,Delivered,848.52
3052,308,40,Butter Chicken,2025-02-16,04:30:00,Delivered,771.28
3053,56,59,Hakka Noodles,2025-03-29,13:30:00,Delivered,498.22
3054,10,45,Gulab Jamun,2025-07-23,16:30:00,Delivered,645.6
3055,403,42,Margherita Pizza,2025-05-23,07:30:00,Delivered,177.06
3056,147,119,Butter Chicken,2025-09-02,00:00:00,Delivered,1138.24
3057,364,236,Butter Chicken,2025-09-03,04:30:00,Delivered,613.52
3058,87,149,Veg Biryani,2025-09-21,09:00:00,Delivered,481.1
3059,253,131,Gulab Jamun,2025-07-21,16:30:00,Delivered,712.81
3060,187,194,Peri Peri Fries,2025-06-26,22:30:00,Delivered,515.28
3061,428,139,Hakka Noodles,2025-08-23,21:00:00,Cancelled,1020.54
3062,233,24,Cheese Burst Pizza,2025-06-07,00:00:00,Delivered,1063.47
3063,253,50,Veg Biryani,2025-05-15,10:30:00,Delivered,370.98
3064,443,88,Hakka Noodles,2025-08-18,16:30:00,Delivered,555.26
3065,224,21,Butter Chicken,2025-06-21,13:30:00,Delivered,513.62
3066,340,153,Cheese Burst Pizza,2025-08-30,15:00:00,Delivered,80.0
3067,4,132,Gulab Jamun,2025-08-24,06:00:00,Delivered,687.6
3068,353,232,Cheese Burst Pizza,2025-05-19,21:00:00,Delivered,525.39
3069,112,125,Paneer Butter Masala,2025-06-24,12:00:00,Delivered,703.3
3070,193,43,Paneer Butter Masala,2025-04-17,01:30:00,Delivered,195.27
3071,141,175,Veg Biryani,2025-08-05,09:00:00,Delivered,844.1
3072,323,23,Veg Biryani,2025-09-11,22:30:00,Delivered,526.03
3073,140,188,Veg Biryani,2025-04-06,06:00:00,Delivered,123.47
3074,349,216,Margherita Pizza,2025-10-25,12:00:00,Delivered,162.05
3075,439,21,Butter Chicken,2025-01-03,00:00:00,Cancelled,508.88
3076,445,194,Gulab Jamun,2025-09-09,13:30:00,Delivered,392.01
3077,95,215,Cheese Burst Pizza,2025-06-10,09:00:00,Delivered,296.15
3078,41,179,Cheese Burst Pizza,2025-06-25,04:30:00,Delivered,606.86
3079,420,143,Peri Peri Fries,2025-09-01,12:00:00,Delivered,628.9
3080,2,58,Chicken Shawarma,2025-08-20,19:30:00,Delivered,581.73
3081,278,26,Paneer Butter Masala,2025-02-14,22:30:00,Delivered,188.89
3082,150,218,Hakka Noodles,2025-10-14,04:30:00,Delivered,495.38
3083,41,220,Gulab Jamun,2025-03-02,18:00:00,Delivered,559.02
3084,351,59,Gulab Jamun,2025-08-21,09:00:00,Delivered,207.45
3085,116,90,Margherita Pizza,2025-10-03,03:00:00,Cancelled,633.53
3086,120,45,Paneer Butter Masala,2025-10-12,12:00:00,Delivered,578.8
3087,237,194,Butter Chicken,2025-05-18,22:30:00,Pending,94.76
3088,270,163,Hakka Noodles,2025-10-04,15:00:00,Delivered,293.78
3089,349,224,Paneer Butter Masala,2025-09-28,00:00:00,Cancelled,500.61
3090,291,94,Hakka Noodles,2025-07-09,09:00:00,Delivered,701.79
3091,434,110,Chicken Biryani,2025-08-12,10:30:00,Delivered,80.0
3092,9,64,Margherita Pizza,2025-07-14,18:00:00,Delivered,798.48
3093,239,84,Chicken Biryani,2025-07-25,07:30:00,Delivered,429.89
3094,118,250,Hakka Noodles,2025-11-20,15:00:00,Cancelled,800.5
3095,352,77,Cheese Burst Pizza,2025-02-10,04:30:00,Delivered,80.0
3096,315,27,Gulab Jamun,2025-10-22,10:30:00,Delivered,280.54
3097,312,87,Hakka Noodles,2025-01-13,03:00:00,Delivered,669.59
3098,475,250,Margherita Pizza,2025-09-07,18:00:00,Delivered,782.8
3099,10,208,Gulab Jamun,2025-01-31,12:00:00,Delivered,853.72
3100,25,159,Hakka Noodles,2025-05-18,18:00:00,Delivered,748.67
3101,497,12,Paneer Butter Masala,2025-06-16,01:30:00,Delivered,513.04
3102,173,225,Butter Chicken,2025-12-01,01:30:00,Delivered,664.96
3103,225,102,Veg Biryani,2025-07-24,18:00:00,Delivered,851.97
3104,11,45,Paneer Butter Masala,2025-03-10,21:00:00,Delivered,793.82
3105,101,128,Butter Chicken,2025-11-24,16:30:00,Delivered,410.01
3106,265,32,Hakka Noodles,2025-03-19,13:30:00,Delivered,705.44
3107,391,54,Chicken Shawarma,2025-02-02,04:30:00,Delivered,519.15
3108,327,248,Chicken Biryani,2025-11-23,10:30:00,Cancelled,869.97
3109,418,194,Veg Biryani,2025-01-25,12:00:00,Delivered,395.11
3110,83,242,Butter Chicken,2025-02-09,09:00:00,Delivered,702.9
3111,276,113,Peri Peri Fries,2025-08-21,06:00:00,Delivered,781.1
3112,370,115,Margherita Pizza,2025-04-26,10:30:00,Cancelled,294.6
3113,490,215,Margherita Pizza,2025-06-15,22:30:00,Delivered,393.88
3114,345,32,Peri Peri Fries,2025-03-03,04:30:00,Delivered,992.03
3115,261,143,Chicken Shawarma,2025-10-11,01:30:00,Delivered,697.42
3116,368,104,Chicken Biryani,2025-08-01,15:00:00,Delivered,889.7
3117,221,55,Margherita Pizza,2025-08-30,22:30:00,Delivered,374.79
3118,311,41,Peri Peri Fries,2025-01-18,07:30:00,Delivered,313.78
3119,219,127,Gulab Jamun,2025-01-15,12:00:00,Delivered,566.97
3120,89,40,Peri Peri Fries,2025-04-08,00:00:00,Delivered,393.26
3121,485,72,Hakka Noodles,2025-11-22,13:30:00,Pending,80.0
3122,15,235,Gulab Jamun,2025-07-24,09:00:00,Delivered,851.75
3123,246,114,Cheese Burst Pizza,2025-05-31,13:30:00,Delivered,941.84
3124,176,177,Paneer Butter Masala,2025-08-08,12:00:00,Delivered,861.63
3125,4,214,Cheese Burst Pizza,2025-01-02,13:30:00,Delivered,930.4
3126,334,247,Cheese Burst Pizza,2025-12-11,13:30:00,Delivered,682.51
3127,376,38,Peri Peri Fries,2025-01-29,18:00:00,Delivered,449.83
3128,369,247,Chicken Shawarma,2025-08-24,06:00:00,Delivered,1084.38
3129,465,56,Chicken Shawarma,2025-08-03,10:30:00,Delivered,898.22
3130,21,34,Gulab Jamun,2025-11-21,04:30:00,Delivered,720.77
3131,208,129,Peri Peri Fries,2025-11-15,21:00:00,Delivered,80.0
3132,474,10,Veg Biryani,2025-08-06,16:30:00,Delivered,573.96
3133,137,168,Margherita Pizza,2025-05-05,15:00:00,Pending,443.41
3134,322,16,Chicken Biryani,2025-01-31,15:00:00,Delivered,610.5
3135,363,216,Gulab Jamun,2025-03-09,00:00:00,Delivered,322.34
3136,463,174,Gulab Jamun,2025-07-18,07:30:00,Delivered,623.69
3137,419,152,Gulab Jamun,2025-01-14,10:30:00,Delivered,331.84
3138,216,240,Hakka Noodles,2025-04-18,16:30:00,Delivered,709.06
3139,368,14,Paneer Butter Masala,2025-04-10,12:00:00,Delivered,264.35
3140,117,90,Chicken Biryani,2025-06-12,21:00:00,Delivered,595.85
3141,179,167,Butter Chicken,2025-01-10,21:00:00,Delivered,582.85
3142,246,18,Gulab Jamun,2025-10-26,19:30:00,Delivered,598.73
3143,128,84,Veg Biryani,2025-07-27,01:30:00,Cancelled,427.96
3144,358,169,Hakka Noodles,2025-06-27,13:30:00,Delivered,392.64
3145,78,56,Cheese Burst Pizza,2025-04-22,00:00:00,Delivered,832.96
3146,229,164,Gulab Jamun,2025-05-09,06:00:00,Delivered,546.49
3147,293,152,Gulab Jamun,2025-05-24,10:30:00,Delivered,423.22
3148,262,90,Peri Peri Fries,2025-04-17,00:00:00,Delivered,437.12
3149,82,29,Paneer Butter Masala,2025-07-07,01:30:00,Delivered,660.99
3150,342,240,Paneer Butter Masala,2025-06-04,07:30:00,Delivered,344.44
3151,338,22,Cheese Burst Pizza,2025-05-02,15:00:00,Delivered,441.09
3152,307,11,Chicken Shawarma,2025-08-27,01:30:00,Delivered,385.24
3153,66,41,Paneer Butter Masala,2025-06-23,22:30:00,Delivered,920.77
3154,96,177,Cheese Burst Pizza,2025-08-16,18:00:00,Delivered,439.97
3155,145,246,Butter Chicken,2025-11-24,13:30:00,Delivered,245.16
3156,65,139,Hakka Noodles,2025-06-06,06:00:00,Delivered,212.84
3157,9,52,Butter Chicken,2025-08-16,19:30:00,Pending,400.86
3158,397,67,Butter Chicken,2025-06-15,07:30:00,Delivered,431.97
3159,484,85,Gulab Jamun,2025-05-27,19:30:00,Cancelled,548.89
3160,357,250,Veg Biryani,2025-05-01,18:00:00,Delivered,341.79
3161,186,75,Butter Chicken,2025-07-25,21:00:00,Cancelled,525.55
3162,158,136,Chicken Shawarma,2025-04-20,19:30:00,Delivered,919.42
3163,31,159,Veg Biryani,2025-11-14,19:30:00,Delivered,486.55
3164,151,123,Chicken Biryani,2025-03-11,18:00:00,Delivered,821.1
3165,319,202,Margherita Pizza,2025-06-10,10:30:00,Cancelled,561.7
3166,242,6,Chicken Shawarma,2025-08-07,16:30:00,Delivered,348.16
3167,156,81,Peri Peri Fries,2025-01-31,18:00:00,Delivered,356.23
3168,59,230,Veg Biryani,2025-07-26,15:00:00,Delivered,613.54
3169,10,199,Hakka Noodles,2025-02-08,16:30:00,Delivered,80.0
3170,345,224,Paneer Butter Masala,2025-07-22,00:00:00,Delivered,574.62
3171,124,13,Butter Chicken,2025-08-27,22:30:00,Delivered,231.37
3172,356,6,Paneer Butter Masala,2025-05-29,18:00:00,Delivered,795.4
3173,346,195,Butter Chicken,2025-04-07,15:00:00,Delivered,823.59
3174,282,155,Chicken Shawarma,2025-11-06,21:00:00,Delivered,442.35
3175,237,121,Chicken Biryani,2025-08-11,16:30:00,Cancelled,1074.88
3176,333,45,Chicken Biryani,2025-04-11,07:30:00,Delivered,333.17
3177,17,106,Hakka Noodles,2025-08-23,12:00:00,Delivered,272.66
3178,424,26,Cheese Burst Pizza,2025-10-20,04:30:00,Delivered,448.01
3179,324,4,Hakka Noodles,2025-04-29,03:00:00,Delivered,80.0
3180,23,37,Butter Chicken,2025-03-21,16:30:00,Delivered,501.57
3181,419,21,Butter Chicken,2025-06-21,10:30:00,Delivered,384.96
3182,459,243,Veg Biryani,2025-06-05,19:30:00,Delivered,1112.6
3183,460,28,Veg Biryani,2025-12-07,16:30:00,Cancelled,225.76
3184,9,210,Hakka Noodles,2025-11-25,15:00:00,Delivered,1125.78
3185,207,248,Veg Biryani,2025-01-23,06:00:00,Delivered,808.24
3186,45,32,Paneer Butter Masala,2025-02-24,07:30:00,Cancelled,119.66
3187,421,103,Paneer Butter Masala,2025-02-25,07:30:00,Delivered,569.64
3188,453,181,Hakka Noodles,2025-05-06,01:30:00,Delivered,666.35
3189,403,161,Butter Chicken,2025-12-11,07:30:00,Delivered,495.39
3190,331,26,Gulab Jamun,2025-03-22,04:30:00,Delivered,190.95
3191,457,145,Veg Biryani,2025-02-08,16:30:00,Delivered,255.7
3192,483,184,Butter Chicken,2025-02-25,03:00:00,Pending,370.34
3193,498,116,Hakka Noodles,2025-02-19,18:00:00,Delivered,416.84
3194,27,93,Margherita Pizza,2025-08-16,15:00:00,Delivered,459.56
3195,397,212,Margherita Pizza,2025-08-03,01:30:00,Cancelled,131.87
3196,441,30,Cheese Burst Pizza,2025-03-23,00:00:00,Delivered,622.48
3197,188,121,Chicken Biryani,2025-10-22,15:00:00,Delivered,634.87
3198,140,242,Gulab Jamun,2025-01-16,06:00:00,Cancelled,132.56
3199,9,5,Margherita Pizza,2025-06-30,22:30:00,Cancelled,646.28
3200,234,118,Hakka Noodles,2025-02-28,01:30:00,Cancelled,80.0
3201,92,6,Peri Peri Fries,2025-12-02,09:00:00,Delivered,231.79
3202,77,106,Chicken Shawarma,2025-02-02,10:30:00,Delivered,223.37
3203,340,124,Gulab Jamun,2025-07-20,18:00:00,Delivered,701.35
3204,244,190,Chicken Shawarma,2025-05-31,13:30:00,Delivered,274.29
3205,333,243,Chicken Biryani,2025-01-01,10:30:00,Delivered,348.32
3206,155,138,Chicken Shawarma,2025-06-07,19:30:00,Delivered,704.0
3207,218,70,Peri Peri Fries,2025-08-02,22:30:00,Delivered,437.85
3208,447,138,Paneer Butter Masala,2025-05-07,04:30:00,Cancelled,364.16
3209,477,106,Butter Chicken,2025-10-14,21:00:00,Delivered,80.0
3210,285,213,Margherita Pizza,2025-11-19,09:00:00,Delivered,643.13
3211,150,44,Margherita Pizza,2025-09-25,15:00:00,Pending,793.56
3212,329,56,Cheese Burst Pizza,2025-08-18,04:30:00,Delivered,524.2
3213,88,132,Hakka Noodles,2025-08-18,10:30:00,Delivered,772.68
3214,106,13,Chicken Biryani,2025-06-25,01:30:00,Delivered,585.43
3215,403,122,Hakka Noodles,2025-01-06,07:30:00,Delivered,343.87
3216,294,202,Butter Chicken,2025-07-14,16:30:00,Delivered,818.9
3217,95,208,Peri Peri Fries,2025-09-22,12:00:00,Delivered,783.69
3218,253,19,Peri Peri Fries,2025-06-04,06:00:00,Cancelled,456.82
3219,39,198,Paneer Butter Masala,2025-08-15,04:30:00,Cancelled,648.03
3220,399,90,Veg Biryani,2025-04-13,06:00:00,Delivered,962.7
3221,255,190,Margherita Pizza,2025-08-12,22:30:00,Delivered,413.18
3222,54,9,Butter Chicken,2025-09-08,13:30:00,Delivered,730.22
3223,416,46,Paneer Butter Masala,2025-07-27,21:00:00,Delivered,686.73
3224,243,56,Peri Peri Fries,2025-05-19,15:00:00,Delivered,579.9
3225,110,74,Cheese Burst Pizza,2025-05-19,13:30:00,Pending,501.37
3226,254,40,Veg Biryani,2025-11-07,10:30:00,Delivered,80.0
3227,112,67,Butter Chicken,2025-05-29,01:30:00,Delivered,815.91
3228,174,113,Cheese Burst Pizza,2025-08-16,09:00:00,Delivered,263.05
3229,189,83,Margherita Pizza,2025-06-06,10:30:00,Delivered,613.72
3230,221,62,Paneer Butter Masala,2025-02-28,22:30:00,Delivered,383.09
3231,249,227,Paneer Butter Masala,2025-06-27,07:30:00,Delivered,922.7
3232,52,174,Hakka Noodles,2025-06-16,06:00:00,Cancelled,314.85
3233,162,134,Hakka Noodles,2025-07-03,12:00:00,Delivered,381.55
3234,457,29,Gulab Jamun,2025-10-05,18:00:00,Delivered,1055.32
3235,35,19,Cheese Burst Pizza,2025-09-04,16:30:00,Delivered,710.94
3236,454,114,Chicken Biryani,2025-04-15,18:00:00,Delivered,352.39
3237,37,108,Chicken Biryani,2025-03-16,18:00:00,Delivered,446.3
3238,334,143,Butter Chicken,2025-09-14,13:30:00,Delivered,633.92
3239,317,57,Butter Chicken,2025-06-24,04:30:00,Delivered,298.45
3240,111,38,Cheese Burst Pizza,2025-04-02,07:30:00,Delivered,388.63
3241,370,21,Veg Biryani,2025-07-27,09:00:00,Delivered,481.1
3242,177,236,Chicken Shawarma,2025-02-11,15:00:00,Delivered,594.49
3243,9,51,Chicken Biryani,2025-05-17,00:00:00,Delivered,678.33
3244,275,167,Chicken Shawarma,2025-08-22,22:30:00,Delivered,123.79
3245,471,215,Hakka Noodles,2025-02-07,12:00:00,Delivered,378.72
3246,121,20,Margherita Pizza,2025-06-15,18:00:00,Delivered,543.93
3247,105,234,Paneer Butter Masala,2025-10-04,09:00:00,Delivered,835.43
3248,156,242,Peri Peri Fries,2025-08-28,00:00:00,Delivered,541.74
3249,336,2,Peri Peri Fries,2025-09-02,03:00:00,Delivered,745.73
3250,26,237,Chicken Shawarma,2025-03-03,04:30:00,Delivered,377.71
3251,422,32,Chicken Shawarma,2025-06-03,04:30:00,Delivered,818.18
3252,296,111,Chicken Biryani,2025-02-09,06:00:00,Delivered,469.76
3253,25,92,Hakka Noodles,2025-04-12,19:30:00,Delivered,753.1
3254,355,248,Gulab Jamun,2025-08-20,00:00:00,Cancelled,503.12
3255,374,132,Chicken Biryani,2025-08-03,09:00:00,Delivered,741.68
3256,69,7,Butter Chicken,2025-08-18,15:00:00,Delivered,454.63
3257,327,3,Cheese Burst Pizza,2025-09-03,13:30:00,Delivered,605.53
3258,151,25,Margherita Pizza,2025-06-22,19:30:00,Delivered,507.7
3259,345,112,Peri Peri Fries,2025-10-01,01:30:00,Delivered,556.19
3260,65,250,Chicken Shawarma,2025-10-26,18:00:00,Delivered,701.85
3261,150,9,Paneer Butter Masala,2025-01-08,04:30:00,Delivered,706.28
3262,320,215,Paneer Butter Masala,2025-11-06,18:00:00,Delivered,194.85
3263,245,215,Chicken Shawarma,2025-05-06,04:30:00,Delivered,804.98
3264,452,241,Butter Chicken,2025-02-13,06:00:00,Delivered,190.97
3265,58,26,Peri Peri Fries,2025-07-17,15:00:00,Delivered,609.31
3266,156,232,Paneer Butter Masala,2025-03-11,01:30:00,Delivered,229.96
3267,112,64,Peri Peri Fries,2025-07-08,00:00:00,Cancelled,797.25
3268,123,18,Paneer Butter Masala,2025-05-16,01:30:00,Delivered,767.7
3269,462,216,Veg Biryani,2025-01-10,13:30:00,Delivered,564.85
3270,353,91,Gulab Jamun,2025-08-20,04:30:00,Delivered,339.71
3271,452,237,Butter Chicken,2025-12-03,13:30:00,Delivered,1094.9
3272,362,2,Chicken Shawarma,2025-10-03,15:00:00,Delivered,442.11
3273,203,1,Chicken Biryani,2025-08-25,15:00:00,Delivered,367.92
3274,487,48,Gulab Jamun,2025-03-08,12:00:00,Cancelled,80.0
3275,480,208,Peri Peri Fries,2025-09-20,12:00:00,Delivered,142.75
3276,4,191,Hakka Noodles,2025-04-30,13:30:00,Delivered,843.07
3277,129,107,Chicken Biryani,2025-03-18,00:00:00,Delivered,470.32
3278,26,216,Paneer Butter Masala,2025-12-12,00:00:00,Delivered,398.88
3279,289,164,Cheese Burst Pizza,2025-05-31,01:30:00,Delivered,686.28
3280,465,191,Peri Peri Fries,2025-04-21,18:00:00,Delivered,356.1
